Caller	CallerFile	Callee	CalleeFile	Repo	Root	Class	Kind	Depth	Confidence	NCandidates
a_set_up_paths_always_run_first	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/b_copy_to_local_scripts_dir_and_modify/a_set_up_paths_always_run_first.m	LaBGAScore_firstlevel_s1_options_dsgn_struct	/data/master_github_repos/LaBGAScore/firstlevel/LaBGAScore_firstlevel_s1_options_dsgn_struct.m	LaBGAScore	/data/master_github_repos/LaBGAScore		script	1	resolved	1
a_set_up_paths_always_run_first	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/b_copy_to_local_scripts_dir_and_modify/a_set_up_paths_always_run_first.m	LaBGAScore_prep_s0_define_directories	/data/master_github_repos/LaBGAScore/prep/LaBGAScore_prep_s0_define_directories.m	LaBGAScore	/data/master_github_repos/LaBGAScore		script	1	resolved	1
c2_SVM_contrasts_masked	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2_SVM_contrasts_masked.m	barplot_columns	/data/master_github_repos/CanlabCore/CanlabCore/Visualization_functions/barplot_columns.m	CanlabCore	/data/master_github_repos/CanlabCore		function	1	resolved	1
c2_SVM_contrasts_masked	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2_SVM_contrasts_masked.m	colormap_tor	/data/master_github_repos/CanlabCore/CanlabCore/Visualization_functions/colormap_tor.m	CanlabCore	/data/master_github_repos/CanlabCore		function	1	resolved	1
c2_SVM_contrasts_masked	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2_SVM_contrasts_masked.m	create_figure	/data/master_github_repos/CanlabCore/CanlabCore/Visualization_functions/create_figure.m	CanlabCore	/data/master_github_repos/CanlabCore		function	1	resolved	1
c2_SVM_contrasts_masked	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2_SVM_contrasts_masked.m	load_atlas	/data/master_github_repos/CanlabCore/CanlabCore/Data_extraction/load_atlas.m	CanlabCore	/data/master_github_repos/CanlabCore		function	1	resolved	1
c2_SVM_contrasts_masked	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2_SVM_contrasts_masked.m	montage	/data/master_github_repos/CanlabCore/CanlabCore/@region/montage.m	CanlabCore	/data/master_github_repos/CanlabCore	region	method	1	ambiguous	2
c2_SVM_contrasts_masked	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2_SVM_contrasts_masked.m	plugin_set_figure_size	/data/master_github_repos/LaBGAScore/figures/plugin_set_figure_size.m	LaBGAScore	/data/master_github_repos/LaBGAScore		function	1	resolved	1
c2_SVM_contrasts_masked	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2_SVM_contrasts_masked.m	print_matrix	/data/master_github_repos/CanlabCore/CanlabCore/Misc_utilities/print_matrix.m	CanlabCore	/data/master_github_repos/CanlabCore		function	1	resolved	1
c2_SVM_contrasts_masked	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2_SVM_contrasts_masked.m	region	/data/master_github_repos/CanlabCore/CanlabCore/@region/region.m	CanlabCore	/data/master_github_repos/CanlabCore	region	method	1	resolved	1
c2_SVM_contrasts_masked	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2_SVM_contrasts_masked.m	roc_plot	/data/master_github_repos/CanlabCore/CanlabCore/Statistics_tools/roc_plot.m	CanlabCore	/data/master_github_repos/CanlabCore		function	1	resolved	1
c2_SVM_contrasts_masked	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2_SVM_contrasts_masked.m	threshold	/data/master_github_repos/CanlabCore/CanlabCore/@atlas/threshold.m	CanlabCore	/data/master_github_repos/CanlabCore	atlas	method	1	ambiguous_within_repo	4
c2_SVM_contrasts_masked	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2_SVM_contrasts_masked.m	threshold	/data/master_github_repos/CanlabCore/CanlabCore/@glm_map/threshold.m	CanlabCore	/data/master_github_repos/CanlabCore	glm_map	method	1	ambiguous_within_repo	4
c2_SVM_contrasts_masked	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2_SVM_contrasts_masked.m	threshold	/data/master_github_repos/CanlabCore/CanlabCore/@image_vector/threshold.m	CanlabCore	/data/master_github_repos/CanlabCore	image_vector	method	1	ambiguous_within_repo	4
c2_SVM_contrasts_masked	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2_SVM_contrasts_masked.m	threshold	/data/master_github_repos/CanlabCore/CanlabCore/@statistic_image/threshold.m	CanlabCore	/data/master_github_repos/CanlabCore	statistic_image	method	1	ambiguous_within_repo	4
c2_SVM_contrasts_masked	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2_SVM_contrasts_masked.m	thresholded_fmri_data_from_statistic_image	/data/master_github_repos/LaBGAScore/secondlevel/functions/thresholded_fmri_data_from_statistic_image.m	LaBGAScore	/data/master_github_repos/LaBGAScore		function	1	resolved	1
c2_SVM_contrasts_masked	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2_SVM_contrasts_masked.m	title_montage	/data/master_github_repos/CanlabCore/CanlabCore/@fmridisplay/title_montage.m	CanlabCore	/data/master_github_repos/CanlabCore	fmridisplay	method	1	resolved	1
c2a_second_level_regression	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2a_second_level_regression.m	LaBGAScore_region_table	/data/master_github_repos/LaBGAScore/secondlevel/functions/LaBGAScore_region_table.m	LaBGAScore	/data/master_github_repos/LaBGAScore		function	1	resolved	1
c2a_second_level_regression	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2a_second_level_regression.m	LaBGAScore_region_table_safe	/data/master_github_repos/LaBGAScore/secondlevel/functions/LaBGAScore_region_table_safe.m	LaBGAScore	/data/master_github_repos/LaBGAScore		function	1	resolved	1
c2a_second_level_regression	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2a_second_level_regression.m	LaBGAScore_smart_parallel_pool_setup	/data/master_github_repos/LaBGAScore/clean/LaBGAScore_smart_parallel_pool_setup.m	LaBGAScore	/data/master_github_repos/LaBGAScore		script	1	resolved	1
c2a_second_level_regression	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2a_second_level_regression.m	addblobs	/data/master_github_repos/CanlabCore/CanlabCore/@fmridisplay/addblobs.m	CanlabCore	/data/master_github_repos/CanlabCore	fmridisplay	method	1	resolved	1
c2a_second_level_regression	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2a_second_level_regression.m	apply_mask	/data/master_github_repos/CanlabCore/CanlabCore/@image_vector/apply_mask.m	CanlabCore	/data/master_github_repos/CanlabCore	image_vector	method	1	resolved	1
c2a_second_level_regression	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2a_second_level_regression.m	atlas2region	/data/master_github_repos/CanlabCore/CanlabCore/@atlas/atlas2region.m	CanlabCore	/data/master_github_repos/CanlabCore	atlas	method	1	resolved	1
c2a_second_level_regression	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2a_second_level_regression.m	canlab_results_fmridisplay	/data/master_github_repos/CanlabCore/CanlabCore/Visualization_functions/canlab_results_fmridisplay.m	CanlabCore	/data/master_github_repos/CanlabCore		function	1	resolved	1
c2a_second_level_regression	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2a_second_level_regression.m	fmri_mask_image	/data/master_github_repos/CanlabCore/CanlabCore/@fmri_mask_image/fmri_mask_image.m	CanlabCore	/data/master_github_repos/CanlabCore	fmri_mask_image	method	1	resolved	1
c2a_second_level_regression	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2a_second_level_regression.m	load_atlas	/data/master_github_repos/CanlabCore/CanlabCore/Data_extraction/load_atlas.m	CanlabCore	/data/master_github_repos/CanlabCore		function	1	resolved	1
c2a_second_level_regression	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2a_second_level_regression.m	montage	/data/master_github_repos/CanlabCore/CanlabCore/@region/montage.m	CanlabCore	/data/master_github_repos/CanlabCore	region	method	1	ambiguous	2
c2a_second_level_regression	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2a_second_level_regression.m	plugin_set_figure_size	/data/master_github_repos/LaBGAScore/figures/plugin_set_figure_size.m	LaBGAScore	/data/master_github_repos/LaBGAScore		function	1	resolved	1
c2a_second_level_regression	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2a_second_level_regression.m	region	/data/master_github_repos/CanlabCore/CanlabCore/@region/region.m	CanlabCore	/data/master_github_repos/CanlabCore	region	method	1	resolved	1
c2a_second_level_regression	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2a_second_level_regression.m	resample_space	/data/master_github_repos/CanlabCore/CanlabCore/@image_vector/resample_space.m	CanlabCore	/data/master_github_repos/CanlabCore	image_vector	method	1	ambiguous_within_repo	2
c2a_second_level_regression	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2a_second_level_regression.m	resample_space	/data/master_github_repos/CanlabCore/CanlabCore/fmridisplay_helper_functions/resample_space.m	CanlabCore	/data/master_github_repos/CanlabCore		function	1	ambiguous_within_repo	2
c2a_second_level_regression	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2a_second_level_regression.m	table_of_atlas_regions_covered	/data/master_github_repos/CanlabCore/CanlabCore/@image_vector/table_of_atlas_regions_covered.m	CanlabCore	/data/master_github_repos/CanlabCore	image_vector	method	1	ambiguous_within_repo	2
c2a_second_level_regression	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2a_second_level_regression.m	table_of_atlas_regions_covered	/data/master_github_repos/CanlabCore/CanlabCore/@region/table_of_atlas_regions_covered.m	CanlabCore	/data/master_github_repos/CanlabCore	region	method	1	ambiguous_within_repo	2
c2a_second_level_regression	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2a_second_level_regression.m	tfce_fwe_from_null	/data/master_github_repos/LaBGAScore/secondlevel/functions/tfce_fwe_from_null.m	LaBGAScore	/data/master_github_repos/LaBGAScore		function	1	resolved	1
c2a_second_level_regression	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2a_second_level_regression.m	threshold	/data/master_github_repos/CanlabCore/CanlabCore/@atlas/threshold.m	CanlabCore	/data/master_github_repos/CanlabCore	atlas	method	1	ambiguous_within_repo	4
c2a_second_level_regression	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2a_second_level_regression.m	threshold	/data/master_github_repos/CanlabCore/CanlabCore/@glm_map/threshold.m	CanlabCore	/data/master_github_repos/CanlabCore	glm_map	method	1	ambiguous_within_repo	4
c2a_second_level_regression	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2a_second_level_regression.m	threshold	/data/master_github_repos/CanlabCore/CanlabCore/@image_vector/threshold.m	CanlabCore	/data/master_github_repos/CanlabCore	image_vector	method	1	ambiguous_within_repo	4
c2a_second_level_regression	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2a_second_level_regression.m	threshold	/data/master_github_repos/CanlabCore/CanlabCore/@statistic_image/threshold.m	CanlabCore	/data/master_github_repos/CanlabCore	statistic_image	method	1	ambiguous_within_repo	4
c2a_second_level_regression	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2a_second_level_regression.m	title_montage	/data/master_github_repos/CanlabCore/CanlabCore/@fmridisplay/title_montage.m	CanlabCore	/data/master_github_repos/CanlabCore	fmridisplay	method	1	resolved	1
c2a_second_level_regression	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2a_second_level_regression.m	downsample_parcellation	/data/master_github_repos/CanlabCore/CanlabCore/@atlas/downsample_parcellation.m	CanlabCore	/data/master_github_repos/CanlabCore	atlas	method	1	dotcall	1
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	addblobs	/data/master_github_repos/CanlabCore/CanlabCore/@fmridisplay/addblobs.m	CanlabCore	/data/master_github_repos/CanlabCore	fmridisplay	method	1	resolved	1
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	bayesOptCV	/data/master_github_repos/ooFmriDataObjML/estimators/bayesOptCV.m	ooFmriDataObjML	/data/master_github_repos/ooFmriDataObjML		classdef	1	resolved	1
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	canlab_results_fmridisplay	/data/master_github_repos/CanlabCore/CanlabCore/Visualization_functions/canlab_results_fmridisplay.m	CanlabCore	/data/master_github_repos/CanlabCore		function	1	resolved	1
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	crossValScore	/data/master_github_repos/ooFmriDataObjML/crossValidators/crossValScore.m	ooFmriDataObjML	/data/master_github_repos/ooFmriDataObjML		classdef	1	resolved	1
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	cvpartition2	/data/master_github_repos/ooFmriDataObjML/partitioners/cvpartition2.m	ooFmriDataObjML	/data/master_github_repos/ooFmriDataObjML		classdef	1	resolved	1
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	fmri2VxlFeatTransformer	/data/master_github_repos/ooFmriDataObjML/transformers/fmri2VxlFeatTransformer.m	ooFmriDataObjML	/data/master_github_repos/ooFmriDataObjML		classdef	1	resolved	1
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	fmri_mask_image	/data/master_github_repos/CanlabCore/CanlabCore/@fmri_mask_image/fmri_mask_image.m	CanlabCore	/data/master_github_repos/CanlabCore	fmri_mask_image	method	1	resolved	1
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	get_mse	/data/master_github_repos/ooFmriDataObjML/scorer/get_mse.m	ooFmriDataObjML	/data/master_github_repos/ooFmriDataObjML		function	1	resolved	1
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	line_plot_multisubject	/data/master_github_repos/CanlabCore/CanlabCore/Visualization_functions/line_plot_multisubject.m	CanlabCore	/data/master_github_repos/CanlabCore		function	1	resolved	1
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	mlpcrRegressor	/data/master_github_repos/ooFmriDataObjML/estimators/regressors/mlpcrRegressor.m	ooFmriDataObjML	/data/master_github_repos/ooFmriDataObjML		classdef	1	resolved	1
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	pcrRegressor	/data/master_github_repos/ooFmriDataObjML/estimators/regressors/pcrRegressor.m	ooFmriDataObjML	/data/master_github_repos/ooFmriDataObjML		classdef	1	resolved	1
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	pipeline	/data/master_github_repos/CanlabCore/CanlabCore/@pipeline/pipeline.m	CanlabCore	/data/master_github_repos/CanlabCore	pipeline	method	1	ambiguous	2
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	pipeline	/data/master_github_repos/ooFmriDataObjML/pipeline.m	ooFmriDataObjML	/data/master_github_repos/ooFmriDataObjML		classdef	1	ambiguous	2
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	plsRegressor	/data/master_github_repos/ooFmriDataObjML/estimators/regressors/plsRegressor.m	ooFmriDataObjML	/data/master_github_repos/ooFmriDataObjML		classdef	1	resolved	1
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	plugin_set_figure_size	/data/master_github_repos/LaBGAScore/figures/plugin_set_figure_size.m	LaBGAScore	/data/master_github_repos/LaBGAScore		function	1	resolved	1
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	region	/data/master_github_repos/CanlabCore/CanlabCore/@region/region.m	CanlabCore	/data/master_github_repos/CanlabCore	region	method	1	resolved	1
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	resample_space	/data/master_github_repos/CanlabCore/CanlabCore/@image_vector/resample_space.m	CanlabCore	/data/master_github_repos/CanlabCore	image_vector	method	1	ambiguous_within_repo	2
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	resample_space	/data/master_github_repos/CanlabCore/CanlabCore/fmridisplay_helper_functions/resample_space.m	CanlabCore	/data/master_github_repos/CanlabCore		function	1	ambiguous_within_repo	2
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	threshold	/data/master_github_repos/CanlabCore/CanlabCore/@atlas/threshold.m	CanlabCore	/data/master_github_repos/CanlabCore	atlas	method	1	ambiguous_within_repo	4
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	threshold	/data/master_github_repos/CanlabCore/CanlabCore/@glm_map/threshold.m	CanlabCore	/data/master_github_repos/CanlabCore	glm_map	method	1	ambiguous_within_repo	4
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	threshold	/data/master_github_repos/CanlabCore/CanlabCore/@image_vector/threshold.m	CanlabCore	/data/master_github_repos/CanlabCore	image_vector	method	1	ambiguous_within_repo	4
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	threshold	/data/master_github_repos/CanlabCore/CanlabCore/@statistic_image/threshold.m	CanlabCore	/data/master_github_repos/CanlabCore	statistic_image	method	1	ambiguous_within_repo	4
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	title_montage	/data/master_github_repos/CanlabCore/CanlabCore/@fmridisplay/title_montage.m	CanlabCore	/data/master_github_repos/CanlabCore	fmridisplay	method	1	resolved	1
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	apply_mask	/data/master_github_repos/CanlabCore/CanlabCore/@image_vector/apply_mask.m	CanlabCore	/data/master_github_repos/CanlabCore	image_vector	method	1	dotcall	1
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	fit	/data/master_github_repos/CanlabCore/CanlabCore/@glm_map/fit.m	CanlabCore	/data/master_github_repos/CanlabCore	glm_map	method	1	dotcall	2
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	fit	/data/master_github_repos/CanlabCore/CanlabCore/@predictive_model/fit.m	CanlabCore	/data/master_github_repos/CanlabCore	predictive_model	method	1	dotcall	2
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	plot	/data/master_github_repos/CanlabCore/CanlabCore/@fmri_data/plot.m	CanlabCore	/data/master_github_repos/CanlabCore	fmri_data	method	1	dotcall	11
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	plot	/data/master_github_repos/CanlabCore/CanlabCore/@fmri_glm_design_matrix/plot.m	CanlabCore	/data/master_github_repos/CanlabCore	fmri_glm_design_matrix	method	1	dotcall	11
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	plot	/data/master_github_repos/CanlabCore/CanlabCore/@predictive_model/plot.m	CanlabCore	/data/master_github_repos/CanlabCore	predictive_model	method	1	dotcall	11
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	plot	/data/master_github_repos/CanlabCore/CanlabCore/External/spider/basic/@data/plot.m	CanlabCore	/data/master_github_repos/CanlabCore	data	method	1	dotcall	11
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	plot	/data/master_github_repos/CanlabCore/CanlabCore/External/spider/clust/@kvq/plot.m	CanlabCore	/data/master_github_repos/CanlabCore	kvq	method	1	dotcall	11
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	plot	/data/master_github_repos/CanlabCore/CanlabCore/External/spider/clust/@one_class_svm/plot.m	CanlabCore	/data/master_github_repos/CanlabCore	one_class_svm	method	1	dotcall	11
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	plot	/data/master_github_repos/CanlabCore/CanlabCore/External/spider/density/@parzen/plot.m	CanlabCore	/data/master_github_repos/CanlabCore	parzen	method	1	dotcall	11
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	plot	/data/master_github_repos/CanlabCore/CanlabCore/External/spider/feat_sel/@rfe/plot.m	CanlabCore	/data/master_github_repos/CanlabCore	rfe	method	1	dotcall	11
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	plot	/data/master_github_repos/CanlabCore/CanlabCore/External/spider/pat/@adaboost/plot.m	CanlabCore	/data/master_github_repos/CanlabCore	adaboost	method	1	dotcall	11
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	plot	/data/master_github_repos/CanlabCore/CanlabCore/External/spider/pat/@knn/plot.m	CanlabCore	/data/master_github_repos/CanlabCore	knn	method	1	dotcall	11
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	plot	/data/master_github_repos/CanlabCore/CanlabCore/External/spider/pat/@svm/plot.m	CanlabCore	/data/master_github_repos/CanlabCore	svm	method	1	dotcall	11
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	rescale	/data/master_github_repos/CanlabCore/CanlabCore/@fmri_data/rescale.m	CanlabCore	/data/master_github_repos/CanlabCore	fmri_data	method	1	dotcall	1
c2f_run_MVPA_regression_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2f_run_MVPA_regression_single_trial.m	test	/data/master_github_repos/CanlabCore/CanlabCore/External/spider/basic/@algorithm/test.m	CanlabCore	/data/master_github_repos/CanlabCore	algorithm	method	1	dotcall	1
c2g_run_multivariate_mediation_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2g_run_multivariate_mediation_single_trial.m	autolabel_regions_using_atlas	/data/master_github_repos/CanlabCore/CanlabCore/@region/autolabel_regions_using_atlas.m	CanlabCore	/data/master_github_repos/CanlabCore	region	method	1	resolved	1
c2g_run_multivariate_mediation_single_trial	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/core_scripts_to_run_without_modifying/c2g_run_multivariate_mediation_single_trial.m	fmri_mask_image	/data/master_github_repos/CanlabCore/CanlabCore/@fmri_mask_image/fmri_mask_image.m	CanlabCore	/data/master_github_repos/CanlabCore	fmri_mask_image	method	1	resolved	1
